X,Y,Z
6.6769515939;-11.3312062929;-0.7603073720
6.6769515939;-11.3043086916;-0.7597775562
6.6769515939;-11.2774191326;-0.7592478987
6.6769515939;-11.2505314051;-0.7587182774
6.6769515939;-11.2236510577;-0.7581888014
6.6769515939;-11.1967728027;-0.7576593666
6.6769515939;-11.1699005500;-0.7571300500
6.6769515939;-11.1430315318;-0.7566007972
6.6769515939;-11.1161683662;-0.7560716596
6.6769515939;-11.0837654824;-0.7286673846
6.6769515939;-11.0893095447;-0.7555426076
6.6769515939;-11.0569163030;-0.7281408177
6.6769515939;-11.0300708585;-0.7276143240
6.6769515939;-11.0032308716;-0.7270879373
6.6769515939;-10.9763952225;-0.7265616357
6.6769515939;-10.9495644497;-0.7260354298
6.6769515939;-10.9227382751;-0.7255093140
6.6769515939;-10.8959158263;-0.7249832713
6.6769515939;-10.8690985699;-0.7244573304
6.6769515939;-10.8422861849;-0.7239314851
6.6769515939;-10.8154783933;-0.7234057298
6.6769515939;-10.7886749173;-0.7228800592
6.6769515939;-10.7618763091;-0.7223544841
6.6769515939;-10.7350814327;-0.7218289821
6.6769515939;-10.7028153547;-0.6944675845
6.6769515939;-10.7082917429;-0.7213035819
6.6769515939;-10.6760352371;-0.6939446603
6.6769515939;-10.6492597179;-0.6934218259
6.6769515939;-10.6224885064;-0.6928990757
6.6769515939;-10.5957213209;-0.6923764040
6.6769515939;-10.5689595377;-0.6918538379
6.6769515939;-10.5422020859;-0.6913313563
6.6769515939;-10.5154482050;-0.6908089445
6.6769515939;-10.4887001724;-0.6902866468
6.6769515939;-10.4619558811;-0.6897644222
6.6769515939;-10.4352170027;-0.6892423033
6.6769515939;-10.4084824227;-0.6887202683
6.6769515939;-10.3817526916;-0.6881983281
6.6769515939;-10.3550275188;-0.6876764768
6.6769515939;-10.3228979098;-0.6603632598
6.6769515939;-10.3283058574;-0.6871546941
6.6769515939;-10.2961865923;-0.6598439611
6.6769515939;-10.2694798546;-0.6593247515
6.6769515939;-10.2427774076;-0.6588056252
6.6769515939;-10.2160798001;-0.6582865931
6.6769515939;-10.1893867560;-0.6577676496
6.6769515939;-10.1626972017;-0.6572487741
6.6769515939;-10.1360132700;-0.6567300078
6.6769515939;-10.1093339110;-0.6562113304
6.6769515939;-10.0826588487;-0.6556927365
6.6769515939;-10.0559888548;-0.6551742412
6.6769515939;-10.0293221070;-0.6546558090
6.6769515939;-10.0026607160;-0.6541374810
6.6769515939;-9.9760044025;-0.6536192516
6.6769515939;-9.9440112092;-0.6263489461
6.6769515939;-9.9493521054;-0.6531011003
6.6769515939;-9.9173684157;-0.6258332548
6.6769515939;-9.8907294081;-0.6253176369
6.6769515939;-9.8640954641;-0.6248021169
6.6769515939;-9.8374663162;-0.6242866898
6.6769515939;-9.8108417137;-0.6237713507
6.6769515939;-9.7842201524;-0.6232560705
6.6769515939;-9.7576046497;-0.6227409075
6.6769515939;-9.7309929144;-0.6222258174
6.6769515939;-9.7043862351;-0.6217108252
6.6769515939;-9.6777843449;-0.6211959257
6.6769515939;-9.6511870053;-0.6206811142
6.6769515939;-9.6245939294;-0.6201663853
6.6769515939;-9.5980049117;-0.6196517350
6.6769515939;-9.5661478864;-0.5924287176
6.6769515939;-9.5714211706;-0.6191371868
6.6769515939;-9.5395730963;-0.5919166118
6.6769515939;-9.5130033486;-0.5914046031
6.6769515939;-9.4864376197;-0.5908926719
6.6769515939;-9.4598759290;-0.5903808185
6.6769515939;-9.4333195202;-0.5898690668
6.6769515939;-9.4067673651;-0.5893573972
6.6769515939;-9.3802200082;-0.5888458200
6.6769515939;-9.3536771640;-0.5883343298
6.6769515939;-9.3271378634;-0.5878229078
6.6769515939;-9.3006040663;-0.5873115919
6.6769515939;-9.2740748016;-0.5868003634
6.6769515939;-9.2475497837;-0.5862892167
6.6769515939;-9.2210295570;-0.5857781623
6.6769515939;-9.1893069855;-0.5585980563
6.6769515939;-9.1945138361;-0.5852671947
6.6769515939;-9.1627994583;-0.5580895091
6.6769515939;-9.1362974246;-0.5575810673
6.6769515939;-9.1097998922;-0.5570727118
6.6769515939;-9.0833066100;-0.5565644379
6.6769515939;-9.0568171198;-0.5560562367
6.6769515939;-9.0303321616;-0.5555481225
6.6769515939;-9.0038524083;-0.5550401081
6.6769515939;-8.9773776835;-0.5545321902
6.6769515939;-8.9509069531;-0.5540243489
6.6769515939;-8.9244409879;-0.5535165991
6.6769515939;-8.8979788197;-0.5530089221
6.6769515939;-8.8715215900;-0.5525013398
6.6769515939;-8.8450691329;-0.5519938491
6.6769515939;-8.8134812952;-0.5248610128
6.6769515939;-8.8186211754;-0.5514864448
6.6769515939;-8.7870421861;-0.5243560344
6.6769515939;-8.7606078337;-0.5238511469
6.6769515939;-8.7341773041;-0.5233463325
6.6769515939;-8.7077516917;-0.5228416119
6.6769515939;-8.6813308222;-0.5223369819
6.6769515939;-8.6549144440;-0.5218324377
6.6769515939;-8.6285023055;-0.5213279745
6.6769515939;-8.6020945057;-0.5208235941
6.6769515939;-8.5756913360;-0.5203193022
6.6769515939;-8.5492926633;-0.5198150962
6.6769515939;-8.5228989871;-0.5193109856
6.6769515939;-8.4965092844;-0.5188069509
6.6769515939;-8.4701236544;-0.5183029940
6.6769515939;-8.4386689592;-0.4912122453
6.6769515939;-8.4437431797;-0.5177991355
6.6769515939;-8.4122972943;-0.4907108047
6.6769515939;-8.3859303778;-0.4902094543
6.6769515939;-8.3595679290;-0.4897081890
6.6769515939;-8.3332078074;-0.4892069678
6.6769515939;-8.3068543118;-0.4887058727
6.6769515939;-8.2805052996;-0.4882048628
6.6769515939;-8.2541604902;-0.4877039329
6.6769515939;-8.2278204222;-0.4872030930
6.6769515939;-8.2014848151;-0.4867023380
6.6769515939;-8.1751527891;-0.4862016511
6.6769515939;-8.1488263818;-0.4857010711
6.6769515939;-8.1225039303;-0.4852005662
6.6769515939;-8.0961859354;-0.4847001461
6.6769515939;-8.0648650571;-0.4576566965
6.6769515939;-8.0698729349;-0.4841998210
6.6769515939;-8.0385599406;-0.4571587648
6.6769515939;-8.0122601826;-0.4566609345
6.6769515939;-7.9859648845;-0.4561631887
6.6769515939;-7.9596737760;-0.4556655221
6.6769515939;-7.9333873853;-0.4551679448
6.6769515939;-7.9071048438;-0.4546704405
6.6769515939;-7.8808271157;-0.4541730272
6.6769515939;-7.8545540929;-0.4536757030
6.6769515939;-7.8282855231;-0.4531784630
6.6769515939;-7.8020211540;-0.4526813026
6.6769515939;-7.7757608903;-0.4521842199
6.6769515939;-7.7495056748;-0.4516872328
6.6769515939;-7.7232546480;-0.4511903249
6.6769515939;-7.6920654915;-0.4241888534
6.6769515939;-7.6970083373;-0.4506935064
6.6769515939;-7.6658281811;-0.4236944420
6.6769515939;-7.6395950463;-0.4232001094
6.6769515939;-7.6133650360;-0.4227058356
6.6769515939;-7.5871407955;-0.4222116706
6.6769515939;-7.5609212551;-0.4217175941
6.6769515939;-7.5347061455;-0.4212236011
6.6769515939;-7.5084952224;-0.4207296871
6.6769515939;-7.4822884057;-0.4202358503
6.6769515939;-7.4560866170;-0.4197421084
6.6769515939;-7.4298889951;-0.4192484449
6.6769515939;-7.4036960745;-0.4187548701
6.6769515939;-7.3775075781;-0.4182613786
6.6769515939;-7.3513226899;-0.4177679551
6.6769515939;-7.3202653693;-0.3908107591
6.6769515939;-7.3251430569;-0.4172746306
6.6769515939;-7.2940947055;-0.3903198344
6.6769515939;-7.2679282011;-0.3898289878
6.6769515939;-7.2417663890;-0.3893382292
6.6769515939;-7.2156084326;-0.3888475429
6.6769515939;-7.1894552103;-0.3883569454
6.6769515939;-7.1633069213;-0.3878664405
6.6769515939;-7.1371625417;-0.3873760089
6.6769515939;-7.1110225743;-0.3868856600
6.6769515939;-7.0848875517;-0.3863954039
6.6769515939;-7.0587558719;-0.3859052106
6.6769515939;-7.0326294257;-0.3854151154
6.6769515939;-7.0065073872;-0.3849251028
6.6769515939;-6.9803895110;-0.3844351684
6.6769515939;-6.9494638703;-0.3575244404
6.6769515939;-6.9542763070;-0.3839453216
6.6769515939;-6.9233590433;-0.3570369751
6.6769515939;-6.8972576638;-0.3565495741
6.6769515939;-6.8711622009;-0.3560622837
6.6769515939;-6.8450711450;-0.3555750755
6.6769515939;-6.8189842289;-0.3550879446
6.6769515939;-6.7929014496;-0.3546008910
6.6769515939;-6.7668236101;-0.3541139296
6.6769515939;-6.7407499141;-0.3536270456
6.6769515939;-6.7146811308;-0.3531402533
6.6769515939;-6.6886162297;-0.3526535335
6.6769515939;-6.6625552179;-0.3521668864
6.6769515939;-6.6364996410;-0.3516803407
6.6769515939;-6.6104479364;-0.3511938674
6.6769515939;-6.5796525382;-0.3243248844
6.6769515939;-6.5844008866;-0.3507074809
6.6769515939;-6.5536143782;-0.3238408822
6.6769515939;-6.5275803516;-0.3233569568
6.6769515939;-6.5015504645;-0.3228731084
6.6769515939;-6.4755254736;-0.3223893510
6.6769515939;-6.4495046189;-0.3219056704
6.6769515939;-6.4234884109;-0.3214220763
6.6769515939;-6.3974765833;-0.3209385636
6.6769515939;-6.3714683948;-0.3204551185
6.6769515939;-6.3454653392;-0.3199717688
6.6769515939;-6.3194666732;-0.3194885007
6.6769515939;-6.2934721244;-0.3190053092
6.6769515939;-6.2674824804;-0.3185222088
6.6769515939;-6.2414966928;-0.3180391801
6.6769515939;-6.2108310951;-0.2912166547
6.6769515939;-6.2155148087;-0.3175562240
6.6769515939;-6.1848578108;-0.2907360703
6.6769515939;-6.1588896295;-0.2902555802
6.6769515939;-6.1329260754;-0.2897751758
6.6769515939;-6.1069664269;-0.2892948437
6.6769515939;-6.0810113613;-0.2888145963
6.6769515939;-6.0550609306;-0.2883344348
6.6769515939;-6.0291148640;-0.2878543539
6.6769515939;-6.0031729131;-0.2873743492
6.6769515939;-5.9772355826;-0.2868944300
6.6769515939;-5.9513021635;-0.2864145832
6.6769515939;-5.9253733084;-0.2859348209
6.6769515939;-5.8994490814;-0.2854551441
6.6769515939;-5.8735292120;-0.2849755480
6.6769515939;-5.8429930860;-0.2581939525
6.6769515939;-5.8476134518;-0.2844960279
6.6769515939;-5.8170859399;-0.2577167976
6.6769515939;-5.7911835992;-0.2572397313
6.6769515939;-5.7652853576;-0.2567627404
6.6769515939;-5.7393919936;-0.2562858394
6.6769515939;-5.7135024682;-0.2558090091
6.6769515939;-5.6876172918;-0.2553322588
6.6769515939;-5.6617365469;-0.2548555902
6.6769515939;-5.6358600822;-0.2543790004
6.6769515939;-5.6099882263;-0.2539024955
6.6769515939;-5.5841207150;-0.2534260707
6.6769515939;-5.5582572942;-0.2529497211
6.6769515939;-5.5323980561;-0.2524734486
6.6769515939;-5.5065435939;-0.2519972641
6.6769515939;-5.4761356285;-0.2252620771
6.6769515939;-5.4806919775;-0.2515211320
6.6769515939;-5.4502942743;-0.2247883334
6.6769515939;-5.4244572661;-0.2243146693
6.6769515939;-5.3986239233;-0.2238410725
6.6769515939;-5.3727955927;-0.2233675675
6.6769515939;-5.3469716003;-0.2228941420
6.6769515939;-5.3211516916;-0.2224207915
6.6769515939;-5.2953366347;-0.2219475298
6.6769515939;-5.2695249859;-0.2214743307
6.6769515939;-5.2437180800;-0.2210012185
6.6769515939;-5.2179160269;-0.2205281952
6.6769515939;-5.1921177898;-0.2200552420
6.6769515939;-5.1663241370;-0.2195823727
6.6769515939;-5.1405348138;-0.2191095829
6.6769515939;-5.1102555903;-0.1924153476
6.6769515939;-5.1147491749;-0.2186368606
6.6769515939;-5.0844793275;-0.1919449906
6.6769515939;-5.0587073895;-0.1914747126
6.6769515939;-5.0329395215;-0.1910045088
6.6769515939;-5.0071762337;-0.1905343885
6.6769515939;-4.9814168796;-0.1900643401
6.6769515939;-4.9556619747;-0.1895943728
6.6769515939;-4.9299116506;-0.1891244892
6.6769515939;-4.9041656448;-0.1886546843
6.6769515939;-4.8784236951;-0.1881849535
6.6769515939;-4.8526862023;-0.1877153039
6.6769515939;-4.8269528895;-0.1872457307
6.6769515939;-4.8012238908;-0.1867762361
6.6769515939;-4.7754984826;-0.1863068071
6.6769515939;-4.7453478385;-0.1596584713
6.6769515939;-4.7497781051;-0.1858374699
6.6769515939;-4.7196360494;-0.1591914780
6.6769515939;-4.6939289344;-0.1587245695
6.6769515939;-4.6682258662;-0.1582577345
6.6769515939;-4.6425273615;-0.1577909824
6.6769515939;-4.6168331648;-0.1573243086
6.6769515939;-4.5911430147;-0.1568577082
6.6769515939;-4.5654570700;-0.1563911842
6.6769515939;-4.5397757808;-0.1559247448
6.6769515939;-4.5140985382;-0.1554583789
6.6769515939;-4.4884258523;-0.1549920957
6.6769515939;-4.4627574620;-0.1545258906
6.6769515939;-4.4370927702;-0.1540597526
6.6769515939;-4.4114329788;-0.1535937037
6.6769515939;-4.3814093103;-0.1269857772
6.6769515939;-4.3857774825;-0.1531277327
6.6769515939;-4.3557622085;-0.1265221399
6.6769515939;-4.3301199127;-0.1260585895
6.6769515939;-4.3044810644;-0.1255951015
6.6769515939;-4.2788470961;-0.1251317016
6.6769515939;-4.2532174139;-0.1246683792
6.6769515939;-4.2275917622;-0.1242051297
6.6769515939;-4.2019706562;-0.1237419624
6.6769515939;-4.1763535141;-0.1232788667
6.6769515939;-4.1507407203;-0.1228158497
6.6769515939;-4.1251324666;-0.1223529147
6.6769515939;-4.0995284972;-0.1218900571
6.6769515939;-4.0739273211;-0.1214272501
6.6769515939;-4.0483319105;-0.1209645473
6.6769515939;-4.0184350169;-0.0944025027
6.6769515939;-4.0227404715;-0.1205019162
6.6769515939;-3.9928522486;-0.0939422033
6.6769515939;-3.9672740107;-0.0934819854
6.6769515939;-3.9417000469;-0.0930218444
6.6769515939;-3.9161301014;-0.0925617757
6.6769515939;-3.8905646423;-0.0921017877
6.6769515939;-3.8650032401;-0.0916418728
6.6769515939;-3.8394461079;-0.0911820346
6.6769515939;-3.8138937596;-0.0907222826
6.6769515939;-3.7883451659;-0.0902625980
6.6769515939;-3.7628008046;-0.0898029897
6.6769515939;-3.7372610002;-0.0893434633
6.6769515939;-3.7117252055;-0.0888840091
6.6769515939;-3.6861939309;-0.0884246362
6.6769515939;-3.6564229795;-0.0619029823
6.6769515939;-3.6606669170;-0.0879653399
6.6769515939;-3.6309040100;-0.0614459999
6.6769515939;-3.6053898381;-0.0609891034
6.6769515939;-3.5798799240;-0.0605322832
6.6769515939;-3.5543740091;-0.0600755346
6.6769515939;-3.5288726064;-0.0596188668
6.6769515939;-3.5033754596;-0.0591622753
6.6769515939;-3.4778820429;-0.0587057505
6.6769515939;-3.4523936594;-0.0582493158
6.6769515939;-3.4269090147;-0.0577929481
6.6769515939;-3.4014286216;-0.0573366565
6.6769515939;-3.3759517623;-0.0568804283
6.6769515939;-3.3504796088;-0.0564242843
6.6769515939;-3.3250122178;-0.0559682255
6.6769515939;-3.2953671308;-0.0294916654
6.6769515939;-3.2995490741;-0.0555122429
6.6769515939;-3.2699122728;-0.0290379939
6.6769515939;-3.2444619131;-0.0285844025
6.6769515939;-3.2190157952;-0.0281308868
6.6769515939;-3.1935734168;-0.0276774377
6.6769515939;-3.1681357810;-0.0272240731
6.6769515939;-3.1427023836;-0.0267707841
6.6769515939;-3.1172729676;-0.0263175660
6.6769515939;-3.0918478068;-0.0258644238
6.6769515939;-3.0622847221;0.0005832929
6.6769515939;-3.0368722974;0.0010340493
6.6769515939;-3.0073324639;0.0274643439
6.6769515939;-2.9819327806;0.0279127172
6.6769515939;-2.9565373258;0.0283610158
6.6769515939;-2.9311463853;0.0288092347
6.6769515939;-2.9057593860;0.0292573841
6.6769515939;-2.8803768676;0.0297054544
6.6769515939;-2.8549985732;0.0301534501
6.6769515939;-2.8296242461;0.0306013758
6.6769515939;-2.8042541819;0.0310492262
6.6769515939;-2.7788885554;0.0314969983
6.6769515939;-2.7535268931;0.0319447004
6.6769515939;-2.7281697053;0.0323923235
6.6769515939;-2.6987366726;0.0587874367
6.6769515939;-2.6733906999;0.0592327102
6.6769515939;-2.6480502197;0.0596778871
6.6769515939;-2.6227141575;0.0601229864
6.6769515939;-2.5973820519;0.0605680163
6.6769515939;-2.5720544130;0.0610129676
6.6769515939;-2.5467309842;0.0614578450
6.6769515939;-2.5214113158;0.0619026564
6.6769515939;-2.4960965615;0.0623473814
6.6769515939;-2.4707855031;0.0627920414
6.6769515939;-2.4454789060;0.0632366231
6.6769515939;-2.4201765138;0.0636811309
6.6769515939;-2.3948778867;0.0641255726
6.6769515939;-2.3695839030;0.0645699327
6.6769515939;-2.3442941209;0.0650142190
6.6769515939;-2.3190082841;0.0654584360
6.6769515939;-2.2937269023;0.0659025747
6.6769515939;-2.2684495456;0.0663466427
6.6769515939;-2.2431763065;0.0667906384
6.6769515939;-2.2179075191;0.0672345559
6.6769515939;-2.1926429272;0.0676783996
6.6769515939;-2.1673822744;0.0681221742
6.6769515939;-2.1421260702;0.0685658706
6.6769515939;-2.1168738964;0.0690094962
6.6769515939;-2.0916258225;0.0694530498
6.6769515939;-2.0663824491;0.0698965207
6.6769515939;-2.0411427545;0.0703399271
6.6769515939;-2.0159072481;0.0707832599
6.6769515939;-1.9906750643;0.0712265343
6.6769515939;-1.9654479330;0.0716697200
6.6769515939;-1.9402252411;0.0721128276
6.6769515939;-1.9150067338;0.0725558618
6.6769515939;-1.8897921544;0.0729988269
6.6769515939;-1.8645818695;0.0734417166
6.6769515939;-1.8393759097;0.0738845304
6.6769515939;-1.8141738748;0.0743272751
6.6769515939;-1.7889762736;0.0747699420
6.6769515939;-1.7637828500;0.0752125355
6.6769515939;-1.7385932155;0.0756550624
6.6769515939;-1.7134081462;0.0760975091
6.6769515939;-1.6882272514;0.0765398825
6.6769515939;-1.6630502754;0.0769821870
6.6769515939;-1.6378779815;0.0774244093
6.6769515939;-1.6127093495;0.0778665673
6.6769515939;-1.5875447668;0.0783086541
6.6769515939;-1.5623849860;0.0787506565
6.6769515939;-1.5372288642;0.0791925947
6.6769515939;-1.5120771644;0.0796344552
6.6769515939;-1.4869296309;0.0800762425
6.6769515939;-1.4617858965;0.0805179631
6.6769515939;-1.4366466944;0.0809596040
6.6769515939;-1.4115104353;0.0814011932
6.6769515939;-1.3863805241;0.0818426709
6.6769515939;-1.3612525885;0.0822841139
6.6769515939;-1.3361311510;0.0827254428
6.6769515939;-1.3110112821;0.0831667441
6.6769515939;-1.2858982653;0.0836079250
6.6769515939;-1.2607869661;0.0840490757
6.6769515939;-1.2356820076;0.0844901151
6.6769515939;-1.2105791816;0.0849311169
6.6769515939;-1.1854825336;0.0853720103
6.6769515939;-1.1603876000;0.0858128735
6.6769515939;-1.1352997653;0.0862536120
6.6769515939;-1.1102131345;0.0866943294
6.6769515939;-1.0851333458;0.0871349266
6.6769515939;-1.0600551873;0.0875754951
6.6769515939;-1.0349834425;0.0880159510
6.6769515939;-1.0099136613;0.0884563723
6.6769515939;-0.9848480259;0.0888967208
6.6769515939;-0.9597887179;0.0893369582
6.6769515939;-0.9347312997;0.0897771624
6.6769515939;-0.9096805329;0.0902172497
6.6769515939;-0.8846312180;0.0906573115
6.6769515939;-0.8595887339;0.0910972533
6.6769515939;-0.8345479534;0.0915371652
6.6769515939;-0.8095134313;0.0919769671
6.6769515939;-0.7844809288;0.0924167336
6.6769515939;-0.7594549980;0.0928563846
6.6769515939;-0.7344305134;0.0932960102
6.6769515939;-0.7094131061;0.0937355114
6.6769515939;-0.6843968374;0.0941749927
6.6769515939;-0.6593874434;0.0946143532
6.6769515939;-0.6343797464;0.0950536839
6.6769515939;-0.6093783599;0.0954929037
6.6769515939;-0.5843789226;0.0959320892
6.6769515939;-0.5593860472;0.0963711595
6.6769515939;-0.5343945710;0.0968102052
6.6769515939;-0.5094099507;0.0972491305
6.6769515939;-0.4844270225;0.0976880261
6.6769515939;-0.4594503974;0.0981268109
6.6769515939;-0.4344757166;0.0985655615
6.6769515939;-0.4095075592;0.0990041976
6.6769515939;-0.3845408699;0.0994428078
6.6769515939;-0.3595809864;0.0998812985
